"","sYNGEO_ID","begin","end","span","completene","Origin","Longitude","Latitude","MAIN_BAS","Distance","idsites","BvCode","ccm2_strahler","ccm2_pfafstetter","ccm2_length","ccm2_cumlength","ccm2_drainagArea_km","ccm2_altgradient","rivex_distMouth","rivex_mainchannel","rivex_upstrlength","rivex_shreve","rivex_strahler","rivex_length","elev"
"909",1995,1996,2005,10,1,"Sweden",12.92841,56.66922,2080033020,266.7274112,909,"bv_4",3,13,11154,119934,356,0.4,13811.13,1,118597.859,14,3,11027.69302,11
"910",2006,1996,2005,10,1,"Sweden",12.98327,56.68725,2080033020,16.63606063,910,"bv_4",3,13,11154,119934,356,0.4,13811.13,1,118597.859,14,3,11027.69302,23
"911",2017,1996,2005,10,1,"Sweden",13.0108,56.69374,2080033020,1.114633673,911,"bv_4",3,13,11154,119934,356,0.4,13811.13,1,118597.859,14,3,11027.69302,36
"912",2039,1996,2005,10,1,"Sweden",13.03063,56.70074,2080033020,38.40412266,912,"bv_4",3,13,11154,119934,356,0.4,13811.13,1,118597.859,14,3,11027.69302,48
"913",1973,1996,2005,10,1,"Sweden",13.07866,56.66469,2080033020,11.73107727,913,"bv_2",2,441,3563,6559,17,1.2,22107.473,0,6483.827,2,2,3520.813524,61
"914",1962,1996,2005,10,1,"Sweden",13.06206,56.63851,2080033020,144.3885991,914,"bv_2",2,43,8667,21179,56,0.5,18586.66,0,20941.082,3,2,8572.05793,53
"915",1940,1996,2005,10,1,"Sweden",13.20762,56.62094,2080033020,43.56737224,915,"bv_2",2,7,5094,12729,43,0.8,23369.727,1,12585.073,2,2,5035.329229,105
"916",1928,1996,2005,10,1,"Sweden",13.15398,56.61053,2080033020,94.81031655,916,"bv_2",2,7,5094,12729,43,0.8,23369.727,1,12585.073,2,2,5035.329229,68
"917",1829,1996,2005,10,1,"Sweden",13.07844,56.57863,2080033020,154.3906175,917,"bv_2",3,5,10733,28066,84,0.5,18334.396,1,27744.92,4,3,10608.23503,26
"918",1862,1996,2005,10,1,"Sweden",13.04271,56.58349,2080033020,47.15690256,918,"bv_2",3,5,10733,28066,84,0.5,18334.396,1,27744.92,4,3,10608.23503,15
"919",1851,1996,2005,10,1,"Sweden",13.1056,56.58056,2080033020,890.6596319,919,"bv_2",3,5,10733,28066,84,0.5,18334.396,1,27744.92,4,3,10608.23503,37
"920",1873,1996,2005,10,1,"Sweden",13.12528,56.5879,2080033020,454.0490698,920,"bv_2",3,5,10733,28066,84,0.5,18334.396,1,27744.92,4,3,10608.23503,46
"921",1795,1996,2005,10,0.9,"Sweden",13.13835,56.56788,2080033020,95.75783341,921,"bv_2",1,23,9343,9342,30,0.8,21778.496,0,9232.364,1,1,9232.364119,33
"922",1099,1997,2006,10,0.9,"Sweden",13.06128,56.96196,2080033080,449.3741888,922,"bv_9",1,72,8998,8998,36,0.4,55796.445,0,8901.172,1,1,8901.172237,91
"923",1076,1997,2006,10,1,"Sweden",13.05695,56.81758,2080033080,99.00620147,923,"bv_9",1,24,2931,2931,7,1.9,28257.734,0,2898.388,1,1,2898.388305,79
"924",1048,1997,2006,10,1,"Sweden",12.98028,56.774,2080033080,119.2516229,924,"bv_9",4,31,6880,362331,1207,0.2,26072.439,1,358445.125,50,4,6805.651675,15
"925",1059,1997,2006,10,1,"Sweden",12.97936,56.77407,2080033080,126.9606434,925,"bv_9",4,31,6880,362331,1207,0.2,26072.439,1,358445.125,50,4,6805.651675,15
"926",1073,1997,2006,10,1,"Sweden",13.02877,56.79911,2080033080,246.7917804,926,"bv_9",1,22,1507,1507,4,4.2,25712.434,0,1489.059,1,1,1489.058732,56
"927",1037,1997,2006,10,0.9,"Sweden",12.97389,56.76326,2080033080,193.0739332,927,"bv_9",4,19,1266,391777,1289,0.3,19266.789,1,387562.531,56,4,1251.886826,18
"928",1015,1997,2006,10,1,"Sweden",13.00312,56.75785,2080033080,29.8507366,928,"bv_9",1,18,2549,2548,11,2.6,20532.789,0,2517.887,1,1,2517.886915,64
"929",1026,1997,2006,10,1,"Sweden",12.98176,56.76174,2080033080,145.6595804,929,"bv_9",1,18,2549,2548,11,2.6,20532.789,0,2517.887,1,1,2517.886915,20
"930",1155,1997,2006,10,1,"Sweden",12.78736,57.23315,2080033120,2.288899445,930,"bv_89",1,242,2131,2131,12,0,52605.973,0,2110.118,1,1,2110.117612,113
"931",1153,1997,2006,10,1,"Sweden",12.81408,57.20382,2080033120,64.79658283,931,"bv_89",1,272,300,300,10,1.3,52100.191,0,297.072,1,1,297.0716866,104
"932",1144,1997,2006,10,1,"Sweden",12.74852,57.16585,2080033120,98.33066074,932,"bv_89",2,241,4980,12056,40,0.6,50495.855,0,11932.536,2,2,4929.077189,90
"933",1148,1997,2006,10,0.9,"Sweden",12.74671,57.18782,2080033120,72.17205678,933,"bv_89",2,241,4980,12056,40,0.6,50495.855,0,11932.536,2,2,4929.077189,109
"934",1145,1997,2006,10,1,"Sweden",12.77766,57.17098,2080033120,570.3122887,934,"bv_89",1,26,13454,13453,39,0.4,60430.703,0,13307.314,1,1,13307.3144,129
"935",1147,1997,2006,10,1,"Sweden",12.77255,57.17669,2080033120,1.429263447,935,"bv_89",3,271,4728,53280,176,0.3,51803.121,0,52732.707,7,3,4679.729506,90
"936",1139,1997,2006,10,1,"Sweden",12.72464,57.13973,2080033120,136.2633756,936,"bv_89",3,23,4363,84726,281,0.3,45566.781,0,83846.984,10,3,4317.817673,72
"937",1137,1997,2006,10,1,"Sweden",12.69221,57.12857,2080033120,2.811864478,937,"bv_89",3,219,3263,108237,368,0.2,41248.965,0,107105.047,12,3,3228.932078,64
"938",1134,1997,2006,10,1,"Sweden",12.63446,57.09669,2080033120,104.3953492,938,"bv_89",1,216,8053,8052,37,0.7,41513.898,0,7966.83,1,1,7966.829391,50
"939",1133,1997,2006,10,1,"Sweden",12.65439,57.09298,2080033120,84.82686434,939,"bv_89",3,217,4521,112899,386,0.5,38020.031,0,111717.805,13,3,4472.959475,41
"940",1135,1997,2006,10,1,"Sweden",12.67887,57.10252,2080033120,71.09122326,940,"bv_89",3,217,4521,112899,386,0.5,38020.031,0,111717.805,13,3,4472.959475,60
"941",1122,1997,2006,10,1,"Sweden",12.66122,57.0652,2080033120,74.81550799,941,"bv_89",3,215,5863,126815,436,0.3,33547.07,0,125484.883,14,3,5800.239642,24
"942",1121,1997,2006,10,0.9,"Sweden",12.67054,57.0553,2080033120,104.63192,942,"bv_89",1,214,6177,6176,20,1,33857.719,0,6110.889,1,1,6110.888553,27
"943",1120,1997,2006,10,1,"Sweden",12.69838,57.05228,2080033120,205.4778212,943,"bv_89",1,214,6177,6176,20,1,33857.719,0,6110.889,1,1,6110.888553,62
"944",1106,1997,2006,10,1,"Sweden",12.65853,56.99093,2080033120,137.0571807,944,"bv_89",5,19,6170,964094,3084,0.2,25556.074,1,954361.438,132,5,6104.414083,18
"945",1109,1997,2006,10,1,"Sweden",12.65361,57.01991,2080033120,158.5806275,945,"bv_89",5,19,6170,964094,3084,0.2,25556.074,1,954361.438,132,5,6104.414083,21
"946",1112,1997,2006,10,1,"Sweden",12.65706,57.02979,2080033120,48.64312368,946,"bv_89",5,19,6170,964094,3084,0.2,25556.074,1,954361.438,132,5,6104.414083,25
"947",1105,1997,2006,10,1,"Sweden",12.66185,56.9878,2080033120,86.16857804,947,"bv_89",1,18,3221,3221,9,0.4,22638.266,0,3186.611,1,1,3186.611308,15
"948",1102,1997,2006,10,1,"Sweden",12.69911,56.97594,2080033120,125.9131516,948,"bv_89",2,163,6770,19382,71,0.3,26702.201,0,19168.48,3,2,6693.169831,42
"949",2425,2002,2013,12,0.916666667,"UK",-2.580199979,54.99281,2080050770,119.1959987,949,"bv_15",2,479,21165,34811,132,0.8,58027.699,0,34363.945,2,2,20887.73854,127
"950",2423,2002,2013,12,0.916666667,"UK",-2.74012155,54.97146,2080050770,177.923064,950,"bv_15",2,461,7460,17261,45,0.7,39234.914,0,17032.576,3,2,7358.536313,43
"951",2424,2002,2013,12,1,"UK",-2.698759033,54.93746,2080050770,65.80587217,951,"bv_15",1,474,5311,5311,12,1.9,40235.836,0,5241.264,1,1,5241.263678,131
"952",2432,2002,2013,12,1,"UK",-2.623767024,54.75519,2080050770,116.4636556,952,"bv_15",2,5723,1590,3979,13,2,53314.023,0,3928.339,2,2,1568.456336,158
"953",2434,2002,2013,12,1,"UK",-3.053121843,54.74919,2080050770,12.91048039,953,"bv_15",2,263,2490,9991,27,1.8,36928.57,0,9854.227,3,2,2458.625743,162
"954",2435,2002,2013,12,1,"UK",-3.08846258,54.73976,2080050770,51.96342951,954,"bv_15",2,265,1573,5694,16,1.6,38477.469,0,5611.446,2,2,1548.896726,211
"955",2437,2002,2013,12,1,"UK",-3.03358349,54.70552,2080050770,814.9778901,955,"bv_15",1,292,3297,3297,7,4.5,40306.813,0,3252.518,1,1,3252.517769,330
"956",2427,2002,2013,12,1,"UK",-2.793779304,54.72469,2080050770,1.863142578,956,"bv_15",1,345,8618,8618,45,0.3,39941.098,0,8501.019,1,1,8501.018575,124
"957",2433,2002,2013,12,1,"UK",-2.596737215,54.68696,2080050770,169.4862602,957,"bv_15",1,584,1424,1424,4,1.5,61596.809,0,1407.191,1,1,1407.190976,150
"958",2426,2002,2013,12,1,"UK",-2.848337887,54.68669,2080050770,93.30584858,958,"bv_15",2,627,3538,8425,26,0.5,80546.141,0,8312.824,2,2,3488.377528,181
"959",2417,2002,2013,12,0.916666667,"UK",-2.999766763,54.67904,2080050770,19.82743045,959,"bv_15",2,295,4421,10139,35,1.7,46035.121,0,10007.228,3,2,4368.231559,223
"960",2418,2002,2013,12,1,"UK",-2.873428554,54.62996,2080050770,141.7097287,960,"bv_15",2,661,5397,14039,38,0.8,78448.336,0,13858.111,3,2,5330.322778,202
"961",2428,2002,2013,12,1,"UK",-2.592482756,54.58441,2080050770,80.84320048,961,"bv_15",2,823,4314,18802,51,0.7,73793.523,0,18540.467,4,2,4254.087659,156
"962",2420,2002,2013,12,0.916666667,"UK",-2.796412577,54.57065,2080050770,208.0719062,962,"bv_15",1,642,3721,3721,11,3.1,79866.32,0,3672.72,1,1,3672.719621,291
"963",2422,2002,2013,12,1,"UK",-2.897833132,54.54586,2080050770,993.6769722,963,"bv_15",1,6722,3080,3079,5,1.1,87082.664,0,3033.289,1,1,3033.288632,194
"964",2421,2002,2013,12,0.916666667,"UK",-2.928457176,54.4989,2080050770,87.82317157,964,"bv_15",1,6943,2390,2389,4,9.1,95552.594,0,2360.147,1,1,2360.147218,162
"965",2419,2002,2013,12,0.916666667,"UK",-2.688348068,54.50238,2080050770,32.58129708,965,"bv_15",1,6493,6794,6794,27,2.4,92112.992,0,6700.919,1,1,6700.919517,254
"966",2431,2002,2013,12,0.916666667,"UK",-2.449668366,54.52828,2080050770,154.268783,966,"bv_15",1,954,10615,10615,23,0.9,93868.977,0,10467.542,1,1,10467.54219,165
"967",2429,2002,2013,12,0.916666667,"UK",-2.409395375,54.4721,2080050770,101.6481934,967,"bv_15",2,981,9905,17148,40,0.9,103109.516,0,16911.365,2,2,9762.145559,192
"968",2430,2002,2013,12,1,"UK",-2.423786351,54.41483,2080050770,1383.827509,968,"bv_15",1,982,2980,2979,11,0.8,106050.984,0,2941.467,1,1,2941.46647,269
"969",2438,2002,2013,12,1,"UK",-2.338891216,54.41952,2080050770,149.6367178,969,"bv_15",1,999,11991,11991,37,2.2,113210.891,1,11818.222,1,1,11818.22206,246
"970",2338,2007,2016,10,1,"UK",-1.77076195,55.44486,2080052960,48.99723996,970,"bv_29",2,421,1614,9456,24,0.6,16648.482,0,9340.661,3,2,1596.492506,55
"971",2334,2007,2016,10,0.9,"UK",-1.731316557,55.43399,2080052960,81.13571851,971,"bv_29",3,35,3080,54757,172,0.1,13168.448,1,54060.641,11,3,3041.594889,72
"972",2335,2007,2016,10,1,"UK",-1.817890923,55.41252,2080052960,206.8192499,972,"bv_29",2,71,1990,21279,76,0.2,21223.967,1,21012.57,4,2,1965.311798,54
"973",2337,2007,2016,10,0.9,"UK",-1.813632465,55.4045,2080052960,59.46821369,973,"bv_29",1,63,5387,5387,22,1,25720.305,0,5311.225,1,1,5311.224841,61
"974",2250,2007,2016,10,0.9,"UK",-1.629427278,55.11144,2080052960,112.4404286,974,"bv_14",1,4,3156,3155,16,0.5,13630.972,0,3116.542,1,1,3116.541844,50
"975",2292,2007,2016,10,0.9,"UK",-1.5813482,55.11907,2080052960,256.2212495,975,"bv_14",3,3,8718,87836,303,0.5,10514.43,1,86742.453,8,3,8605.046385,35
"976",2235,2007,2016,10,0.9,"UK",-1.87478556,55.04065,2080052960,43.90097404,976,"bv_14",2,91,20714,27383,105,0.3,41887.66,1,27041.432,2,2,20454.57473,124
"977",2236,2007,2016,10,0.9,"UK",-1.748670925,55.04924,2080052960,145.3722244,977,"bv_14",2,91,20714,27383,105,0.3,41887.66,1,27041.432,2,2,20454.57473,65
"978",2324,2002,2011,10,1,"UK",-2.145641097,54.64882,2080053100,120.4555063,978,"bv_23",2,9541,1507,5862,13,5,114341.648,0,5779.115,2,2,1485.283946,284
"979",2316,2002,2011,10,1,"UK",-2.03867721,54.61385,2080053100,9.500743605,979,"bv_23",3,933,2373,99148,341,0.6,104729.125,1,97876.953,19,3,2343.177207,200
"980",2694,2002,2011,10,1,"UK",-2.021641572,54.60756,2080053100,143.8808262,980,"bv_23",2,9321,1549,12022,31,2.8,103911.719,0,11858.599,3,2,1525.772127,197
"981",2323,2002,2011,10,1,"UK",-2.05880884,54.61564,2080053100,102.4938002,981,"bv_23",2,9411,4870,26679,87,1.4,109531.328,0,26339.141,6,2,4802.188505,211
"982",2322,2002,2011,10,1,"UK",-1.98295042,54.57701,2080053100,97.86329914,982,"bv_23",2,921,400,18553,61,0,97701.813,0,18319.137,4,2,395.2294573,170
"983",2319,2002,2011,10,1,"UK",-1.933499201,54.54464,2080053100,286.7383753,983,"bv_23",2,9141,641,15615,36,2.7,92909.586,0,15422.777,2,2,633.3199485,149
"984",2318,2003,2011,9,1,"UK",-1.672325171,54.53703,2080053100,177.1659328,984,"bv_23",4,77,7860,254398,771,0.3,78493.375,1,251149.266,43,4,7764.997501,66
"985",2315,2002,2011,10,0.9,"UK",-1.904156992,54.53294,2080053100,21.19037533,985,"bv_23",3,911,5111,162381,525,0.4,92136.461,1,160302.391,29,3,5049.42022,141
"986",2274,2002,2011,10,1,"UK",-1.60141854,54.51794,2080053100,308.7113309,986,"bv_23",4,73,6618,284913,859,0.2,64628.516,1,281271.375,46,4,6532.517402,43
"987",2685,2002,2011,10,0.9,"UK",-1.584536027,54.5071,2080053100,56.28401781,987,"bv_23",4,73,6618,284913,859,0.2,64628.516,1,281271.375,46,4,6532.517402,32
"988",2320,2002,2011,10,0.9,"UK",-1.928544672,54.49599,2080053100,211.6478155,988,"bv_23",2,83,4021,28335,94,0.9,95837,0,27973.043,5,2,3971.903062,227
"989",2317,2002,2011,10,1,"UK",-1.566213648,54.48726,2080053100,11.76468966,989,"bv_23",4,73,6618,284913,859,0.2,64628.516,1,281271.375,46,4,6532.517402,30
"990",2321,2002,2011,10,1,"UK",-1.904257639,54.4898,2080053100,788.8141123,990,"bv_23",1,8223,1973,1972,6,2.1,94244.414,0,1944.437,1,1,1944.437115,218
"991",2382,2002,2011,10,0.9,"UK",-1.501406612,54.48522,2080053100,26.52674182,991,"bv_23",4,57,7777,397978,1204,0.2,57003.012,1,392857.969,59,4,7673.011621,22
"992",2684,2002,2011,10,0.9,"UK",-1.521382564,54.485,2080053100,45.76378138,992,"bv_23",4,57,7777,397978,1204,0.2,57003.012,1,392857.969,59,4,7673.011621,28
"993",2381,2002,2011,10,0.9,"UK",-1.553914094,54.48273,2080053100,210.857764,993,"bv_23",4,59,441,381161,1157,1.8,57438.391,1,376264.063,57,4,435.3805444,36
"994",2683,2002,2011,10,0.9,"UK",-1.437886628,54.48882,2080053100,83.83808733,994,"bv_23",4,53,13920,420865,1276,0.1,42505.633,1,415439.313,61,4,13734.38568,11
"995",2705,2002,2011,10,1,"UK",-2.198550701,54.40758,2080053240,121.8942432,995,"bv_31",3,9981,1724,8791,33,1.3,190014.063,0,8676.317,4,3,1702.394949,340
"996",2712,2002,2011,10,1,"UK",-1.992138599,54.41563,2080053240,83.50400075,996,"bv_31",2,99413,2773,17150,57,1.2,174876.031,0,16924.324,5,2,2737.446614,288
"997",2706,2002,2011,10,1,"UK",-2.14687173,54.37551,2080053240,172.7981036,997,"bv_31",2,9961,1749,6469,20,1.9,183397.219,0,6388.431,3,2,1727.410003,254
"998",2709,2002,2011,10,1,"UK",-2.078484819,54.38017,2080053240,89.84443407,998,"bv_31",1,9956,5097,5097,13,5.1,182432.547,0,5025.338,1,1,5025.338606,282
"999",2707,2002,2011,10,1,"UK",-2.104639313,54.37296,2080053240,317.5107149,999,"bv_31",1,9958,1824,1824,7,7.1,181443.344,0,1797.825,1,1,1797.824856,241
"1000",2711,2002,2011,10,0.9,"UK",-1.916821635,54.38376,2080053240,275.6224494,1000,"bv_31",3,9937,766,92916,266,0.4,166286.672,1,91694.398,23,3,756.6581842,176
"1001",2710,2002,2011,10,1,"UK",-2.055360757,54.35772,2080053240,350.3763517,1001,"bv_31",1,9954,2173,2172,7,5.9,176891.125,0,2141.401,1,1,2141.40126,319
"1002",2375,2002,2011,10,1,"UK",-0.887572348,54.35261,2080053240,57.83617459,1002,"bv_31",1,6693,4728,4728,19,1.3,129388.133,0,4667.975,1,1,4667.97466,139
"1003",2512,2002,2011,10,1,"UK",-2.321468889,54.34562,2080053240,47.16890292,1003,"bv_31",1,8993,6753,6752,18,1,184337.656,0,6666.766,1,1,6666.765586,326
"1004",2368,2002,2011,10,1,"UK",-1.940015153,54.31637,2080053240,295.2414606,1004,"bv_31",1,876,6204,6204,12,4.4,158752.406,0,6120.841,1,1,6120.841314,168
"1005",2713,2002,2011,10,1,"UK",-1.628057325,54.30593,2080053240,35.29302228,1005,"bv_31",3,963,5338,31207,79,0.4,141165.172,0,30821.684,5,3,5271.349489,49
"1006",2513,2002,2010,9,0.888888889,"UK",-2.219769922,54.31349,2080053240,4.081312965,1006,"bv_31",3,897,2131,20516,50,0.8,176100.156,0,20245.992,4,3,2104.992548,233
"1007",2514,2002,2011,10,1,"UK",-2.021480005,54.3038,2080053240,405.8163219,1007,"bv_31",3,8913,3787,90197,230,0.1,162924.031,0,88982.477,18,3,3742.223315,202
"1008",2624,2002,2011,10,0.9,"UK",-1.179380979,54.30192,2080053240,136.4939838,1008,"bv_31",2,69833,1890,15943,48,1.2,135669.484,0,15727.549,5,2,1864.938014,136
"1009",2632,2002,2011,10,0.9,"UK",-1.162479524,54.3018,2080053240,426.4413512,1009,"bv_31",1,6982,2366,2365,8,2.9,135740.281,0,2330.866,1,1,2330.865956,141
"1010",2364,2002,2011,10,0.9,"UK",-1.824821004,54.29379,2080053240,334.4113406,1010,"bv_31",3,8711,6136,151045,405,0,146488.406,0,149022.438,28,3,6058.400971,103
"1011",2365,2002,2011,10,1,"UK",-1.79716675,54.29375,2080053240,0.032948685,1011,"bv_31",3,8711,6136,151045,405,0,146488.406,0,149022.438,28,3,6058.400971,104
"1012",2371,2002,2011,10,1,"UK",-0.507032992,54.28109,2080053240,52.29995447,1012,"bv_31",3,6293,3056,17850,72,0.1,125500.117,0,17618.979,4,3,3014.929856,47
"1013",2376,2002,2011,10,1,"UK",-0.779986072,54.24461,2080053240,22.42128688,1013,"bv_31",2,643,5311,20816,67,0.3,106819.031,0,20525.838,3,2,5234.400666,36
"1014",2367,2002,2011,10,0.9,"UK",-1.973856615,54.27954,2080053240,84.11416109,1014,"bv_31",1,883,9657,9656,27,2.2,167484.625,0,9517.034,1,1,9517.033997,154
"1015",2515,2002,2011,10,1,"UK",-1.682765412,54.21821,2080053240,59.39265866,1015,"bv_31",3,8413,4256,33380,79,1,130485.383,0,32947.84,7,3,4203.090977,105
"1016",2373,2002,2011,10,1,"UK",-0.999719441,54.30333,2080053240,31.06199143,1016,"bv_31",2,6821,15878,26096,95,0.7,124299.328,0,25741.215,2,2,15666.40394,107
"1017",2352,2002,2011,10,0.9,"UK",-0.469515139,54.25725,2080053240,762.4438808,1017,"bv_31",3,6291,9525,28890,99,0.3,122485.188,0,28504.449,5,3,9393.639876,67
"1018",2353,2002,2010,9,0.888888889,"UK",-0.678577079,54.2004,2080053240,220.8798696,1018,"bv_31",3,625,2307,91486,338,0,100323.461,0,90266.906,12,3,2278.429735,18
"1019",2372,2002,2011,10,0.9,"UK",-0.653791188,54.30259,2080053240,585.5002148,1019,"bv_31",1,622,13340,13339,56,0.7,110524.484,0,13153.169,1,1,13153.16907,122
"1020",2312,2002,2011,10,0.8,"UK",-0.79781576,54.2088,2080053240,315.6588904,1020,"bv_31",2,641,7567,33494,140,0,101584.633,0,33033.305,4,2,7463.312352,22
"1021",2152,2002,2011,10,1,"UK",-2.074867707,54.1696,2080053240,170.0301691,1021,"bv_31",1,7294,949,948,4,8.9,147379.75,0,934.238,1,1,934.2381768,244
"1022",2516,2002,2011,10,1,"UK",-1.620388567,54.13694,2080053240,55.88798345,1022,"bv_31",3,825,10698,22186,49,0.7,123546.477,0,21896.432,4,3,10555.72139,124
"1023",2517,2002,2011,10,1,"UK",-1.545531674,54.1241,2080053240,114.9140314,1023,"bv_31",1,822,15771,15771,36,1.6,124669.211,0,15566.943,1,1,15566.94336,45
"1024",2354,2002,2010,9,0.888888889,"UK",-0.789382289,54.13325,2080053240,237.9186071,1024,"bv_31",4,617,7191,440918,1367,0,88085.641,0,434946,55,4,7087.929982,19
"1025",2524,2002,2011,10,0.9,"UK",-1.457131628,54.09767,2080053240,169.0484231,1025,"bv_31",4,813,5014,337466,922,0.1,101870.133,0,332989.188,55,4,4951.527792,24
"1026",2583,2002,2011,10,0.9,"UK",-2.152692662,54.06065,2080053240,39.35939824,1026,"bv_31",2,4991,3938,5928,14,4.6,151229.047,0,5844.742,2,2,3882.140591,202
"1027",2359,2002,2011,10,1,"UK",-1.897651031,54.04223,2080053240,17.16610562,1027,"bv_31",1,72583,3038,3038,9,4,129698.359,0,2993.527,1,1,2993.526531,186
"1028",2345,2002,2011,10,1,"UK",-1.236551088,54.03536,2080053240,6.341258848,1028,"bv_31",5,79,12450,820455,2465,0,91191.078,1,809556.313,130,5,12287.51602,8
"1029",2585,2002,2011,10,0.9,"UK",-2.154608078,54.04576,2080053240,28.67258325,1029,"bv_31",2,493,5763,18785,49,0.8,146100.328,0,18516.529,5,2,5680.140549,181
"1030",2346,2002,2011,10,1,"UK",-1.195747243,54.01352,2080053240,293.7988551,1030,"bv_31",5,753,9998,1047956,3322,0,76407.945,1,1034024.188,169,5,9870.145256,16
"1031",2355,2002,2010,9,0.888888889,"UK",-0.885803057,54.01914,2080053240,0.198831316,1031,"bv_31",4,6133,4728,485505,1541,0,68937.969,0,478937.656,60,4,4660.685634,14
"1032",2576,2002,2011,10,0.8,"UK",-1.433914096,54.00589,2080053240,103.7978959,1032,"bv_31",1,7632,241,241,12,2.1,101285.438,0,237.814,1,1,237.8141083,40
"1033",2356,2002,2010,9,0.888888889,"UK",-0.912447004,53.99242,2080053240,131.3606697,1033,"bv_31",4,6131,18041,512747,1630,0,64277.281,0,505800.719,61,4,17781.86538,11
"1034",2580,2002,2011,10,0.8,"UK",-1.400775516,53.97607,2080053240,111.2872821,1034,"bv_31",3,7631,5570,126425,362,0.2,101047.625,0,124756.219,26,3,5495.026988,23
"1035",2582,2002,2011,10,0.8,"UK",-1.328455048,53.96976,2080053240,99.5403689,1035,"bv_31",3,7615,7308,157144,492,0.2,93809.344,0,155065.563,31,3,7211.840656,17
"1036",2599,2002,2011,10,0.8,"UK",-1.230958297,54.00746,2080053240,132.8544323,1036,"bv_31",3,7611,4270,167915,550,0,80619.164,0,165690.594,33,3,4211.220523,10
"1037",2619,2002,2011,10,0.8,"UK",-1.286266656,53.98533,2080053240,9.518532914,1037,"bv_31",3,7613,6060,163545,518,0,86597.5,0,161380.609,32,3,5978.333802,13
"1038",2397,2002,2011,10,1,"UK",-2.028439692,53.9471,2080053240,111.2015028,1038,"bv_31",4,4755,3938,98497,270,0.1,129222.336,0,97140.328,22,4,3885.717183,95
"1039",2349,2002,2011,10,0.9,"UK",-1.655955022,53.90786,2080053240,176.7426262,1039,"bv_31",1,72392,1166,1165,4,0.1,95576.477,0,1149.963,1,1,1149.963077,48
"1040",2350,2002,2011,10,0.9,"UK",-1.648359454,53.90605,2080053240,21.96609202,1040,"bv_31",4,72391,4163,213854,632,0.1,94426.508,0,211007.344,48,4,4109.229956,45
"1041",2357,2002,2010,9,0.888888889,"UK",-0.928086154,53.91796,2080053240,11.78722686,1041,"bv_31",4,6131,18041,512747,1630,0,64277.281,0,505800.719,61,4,17781.86538,7
"1042",2347,2002,2011,10,1,"UK",-1.099108815,53.89509,2080053240,77.30794416,1042,"bv_31",5,735,8594,1093732,3533,0.1,63456.883,1,1079163.625,173,5,8470.646711,6
"1043",2348,2002,2011,10,0.9,"UK",-1.099108815,53.89509,2080053240,77.30794416,1043,"bv_31",5,735,8594,1093732,3533,0.1,63456.883,1,1079163.625,173,5,8470.646711,6
"1044",2358,2002,2011,10,0.9,"UK",-1.20481142,53.85809,2080053240,183.1749382,1044,"bv_31",4,7211,6650,301961,979,0.1,54848.145,0,297941.313,56,4,6565.681285,13
"1045",2399,2002,2011,10,1,"UK",-1.855843355,53.85977,2080053240,479.0213457,1045,"bv_31",4,4591,3680,173418,471,0.2,110783.469,0,171062.359,39,4,3630.32277,86
"1046",2400,2002,2011,10,1,"UK",-1.790250106,53.83897,2080053240,67.3968213,1046,"bv_31",4,4571,2390,192952,528,0.1,105107.805,0,190330.406,45,4,2360.978892,69
"1047",2156,2002,2011,10,1,"UK",-2.018089099,53.76095,2080053240,42.99325303,1047,"bv_31",1,4282,3656,3655,11,4,132324.859,0,3600.286,1,1,3600.286074,179
"1048",2160,2002,2011,10,0.9,"UK",-2.019686468,53.77084,2080053240,60.90543989,1048,"bv_31",1,4282,3656,3655,11,4,132324.859,0,3600.286,1,1,3600.286074,233
"1049",2676,2002,2011,10,1,"UK",-2.041876598,53.76437,2080053240,140.299963,1049,"bv_31",2,4283,4921,12356,41,2,133581.359,0,12187.923,4,2,4856.794849,234
"1050",2680,2002,2010,9,1,"UK",-1.813219857,53.6969,2080053240,100.0878801,1050,"bv_31",3,4255,5011,122159,346,0.2,112600.797,0,120502.625,23,3,4944.462052,62
"1051",2679,2002,2010,9,1,"UK",-1.49069971,53.6766,2080053240,268.992673,1051,"bv_31",1,4216,9298,9298,33,0.8,89351.609,0,9178.032,1,1,9178.0322,23
"1052",2172,2002,2011,10,1,"UK",-1.952775606,53.66419,2080053240,43.28412743,1052,"bv_31",1,4264,3990,3989,13,3.3,128045.578,0,3941.004,1,1,3941.004294,157
"1053",2677,2002,2011,10,0.9,"UK",-1.873601337,53.68278,2080053240,109.3974597,1053,"bv_31",1,42565,8425,8425,21,2.1,122198.609,0,8308.156,1,1,8308.156321,92
"1054",2208,2002,2011,10,1,"UK",-1.777784334,53.58364,2080053240,60.40726005,1054,"bv_31",2,42491,2538,11805,39,1,119151.906,0,11641.238,3,2,2500.678359,128
"1055",2263,2002,2011,10,1,"UK",-1.439539869,53.55156,2080053260,57.51909675,1055,"bv_90",3,267,10098,38198,130,0.2,81855.828,0,37690.098,5,3,9968.682259,39
"1056",2384,2002,2011,10,1,"UK",-1.255185468,53.50337,2080053260,316.1534078,1056,"bv_90",3,2611,7394,94910,325,0.1,63082.492,0,93641.578,15,3,7300.411922,13
"1057",2264,2002,2011,10,1,"UK",-1.19029512,53.50655,2080053260,56.81938205,1057,"bv_90",5,253,9864,390418,1256,0,55782.078,0,385164.938,67,5,9729.377352,15
